X,Y,FID,Name_of_Sc,Level_,Status,SchSponsor,Type1,Type2,Type3,PupilTeach,ClassrmRat,ToiletRati,No_Classrm,BoysToilet,GirlsToilet,TeachersTo,TotalToile,TotalBoys,TotalGirls,TotalEnrol,GO_KTSC_M,GOK_TSC_F,authorityM,authorityF,PTA_BOG_M,PTA_BOG_F,OthersM,OthersF,NoTeaching,NonTeachin,Province,District,Division,Location,Costituenc,Latitude,Longitude
37.07,-0.22,3316,RONGAI PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED, ,ORDINARY,22.3,25.1,20.1,8,4,6,2,0,0,0,201,3,6,0,0,0,0,0,0,2,0,CENTRAL,NYERI,KIENI EAST,NAROMORU,KIENI,-0.22,37.07
38.31,-3.4,3317,ST.JOHN'S PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,35.6,33.4,28.1,16,12,7,3,0,0,0,534,5,8,0,0,1,1,0,0,1,3,COAST,TAITA TAVETA,WUNDANYI,MGANGE,WUNDANYI,-3.4,38.31
37.07,-0.22,3318,DAWAMA ACADEMY PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY & BOARDING,ORDINARY,7.5,8.2,6.8,10,6,6,3,0,0,0,82,0,0,0,0,0,0,5,6,2,3,CENTRAL,NYERI,KIENI EAST,NAROMORU,KIENI,-0.22,37.07
37.06,-0.19,3319,IRIGATHATHI PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,INTEGRATED,32.4,20.3,16.2,16,10,10,10,0,0,0,324,4,6,0,0,0,0,0,0,1,4,CENTRAL,NYERI,KIENI EAST,NAROMORU,KIENI,-0.19,37.06
38.3,-3.39,3320,MWANDA PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,29.1,29.1,29.1,9,5,4,2,0,0,0,262,5,3,0,0,1,0,0,0,1,3,COAST,TAITA TAVETA,WUNDANYI,MWANDA,WUNDANYI,-3.39,38.3
37.06,-0.19,3321,NAROMORU VICTORY ACADEMY PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY & BOARDING,ORDINARY,18.1,29.8,21.1,17,12,12,6,0,0,0,506,0,0,0,0,0,0,14,14,0,0,CENTRAL,NYERI,KIENI EAST,NAROMORU,KIENI,-0.19,37.06
38.28,-3.4,3322,MLAMBA PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,45.9,45.9,45.9,8,4,4,2,0,0,0,367,5,3,0,0,0,0,0,0,1,2,COAST,TAITA TAVETA,WUNDANYI,MWANDA,WUNDANYI,-3.4,38.28
37.06,-0.18,3323,ST LWANGA PRIMARY,PRIMARY SCHOOL,PRIVATE,RELIGIOUS ORGANIZATION,MIXED,DAY & BOARDING,ORDINARY,18.6,26.3,7.5,12,14,28,5,0,0,0,316,0,0,0,0,0,0,10,7,6,6,CENTRAL,NYERI,KIENI EAST,NAROMORU,KIENI,-0.18,37.06
38.27,-3.41,3324,VURIA PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,25.8,25.8,25.8,8,4,4,2,0,0,0,206,4,3,0,0,0,1,0,0,0,0,COAST,TAITA TAVETA,WUNDANYI,MWANDA,WUNDANYI,-3.41,38.27
37.05,-0.17,3325,TIGITHI PRIMARY SCHOOL,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,ORDINARY,20.6,18.3,16.5,9,6,4,1,0,0,0,165,4,4,0,0,0,0,0,0,1,1,CENTRAL,NYERI,KIENI EAST,KIAMATHAGE,KIENI,-0.17,37.05
38.28,-3.41,3326,NDUMBINYI PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,38.9,31.1,28.3,10,4,7,4,0,0,0,311,4,4,0,0,0,0,0,0,1,2,COAST,TAITA TAVETA,WUNDANYI,MWANDA,WUNDANYI,-3.41,38.28
37.07,-0.17,3327,KAMBI PRI,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,INTEGRATED,33.8,27,9,10,12,18,2,0,0,0,270,4,4,0,0,0,0,0,0,1,0,CENTRAL,NYERI,KIENI EAST,KIAMATHAGE,KIENI,-0.17,37.07
38.32,-3.42,3328,ST. JAMES PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,30.4,30.4,24.4,16,10,10,4,0,0,0,487,6,9,0,0,1,0,0,0,2,2,COAST,TAITA TAVETA,WUNDANYI,MGANGE,WUNDANYI,-3.42,38.32
37.07,-0.16,3329,PELUMAKA JUNIOR ACADEMY PRI,PRIMARY SCHOOL,PRIVATE,NGO/CBO,MIXED,DAY ONLY,ORDINARY,5.7,8.2,18.5,9,2,2,2,0,0,0,74,0,0,0,0,0,0,2,11,2,2,CENTRAL,NYERI,KIENI EAST,KIAMATHAGE,KIENI,-0.16,37.07
38.31,-3.41,3330,MWANGEA PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,41,37.3,34.2,11,3,9,2,0,0,0,410,6,4,0,0,0,0,0,0,2,1,COAST,TAITA TAVETA,WUNDANYI,MGANGE,WUNDANYI,-3.41,38.31
37.09,-0.15,3331,MWICWIRI PRI SHC,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,ORDINARY,28.5,22.8,42.8,15,0,8,2,0,0,0,342,4,8,0,0,0,0,0,0,1,0,CENTRAL,NYERI,KIENI EAST,KIAMATHAGE,KIENI,-0.15,37.09
38.31,-3.43,3332,MWAVUNYU PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,39.6,44.5,89,8,2,2,2,0,0,0,356,4,4,0,0,0,1,0,0,1,2,COAST,TAITA TAVETA,MWATATE,BURA,MWATATE,-3.43,38.31
37.1,-0.15,3333,NAROMORU TUMAINI SCH,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,8.9,11.8,11.8,6,3,3,2,0,0,0,71,0,0,0,0,0,0,3,5,1,1,CENTRAL,NYERI,KIENI EAST,KIAMATHAGE,KIENI,-0.15,37.1
39.6,-4.01,3334,NEW LIFE ACADEMY PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,13.5,16.9,33.8,8,2,2,1,0,0,0,135,0,0,0,0,0,0,6,4,2,1,COAST,MOMBASA,CHANGAMWE,MIRITINI,CHANGAMWE,-4.01,39.6
38.51,-3.44,3335,MARIWENYI PRIMARY SCHOOL,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,15.4,13.5,18,8,4,2,2,0,0,0,108,1,6,0,0,0,0,0,0,1,1,COAST,TAITA TAVETA,TAUSA,RONGE,VOI,-3.44,38.51
39.6,-4,3336,J MARWA ACADEMY PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,21,28,42,9,3,3,2,0,0,0,252,0,0,0,0,0,0,8,4,2,2,COAST,MOMBASA,CHANGAMWE,MIRITINI,CHANGAMWE,-4,39.6
37.1,-0.15,3337,KIMBO PRIMARY SCH,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,ORDINARY,43,31.3,15.6,11,8,14,1,0,0,0,344,6,2,0,0,0,0,0,0,1,0,CENTRAL,NYERI,KIENI EAST,KIAMATHAGE,KIENI,-0.15,37.1
38.49,-3.44,3338,KIGHONONYI PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,15.4,15.4,12.3,8,4,6,3,0,0,0,123,1,7,0,0,0,0,0,0,1,2,COAST,TAITA TAVETA,TAUSA,RONGE,VOI,-3.44,38.49
39.59,-4,3339,NURU COMMUNITY BASED REHAB SCH PRI,PRIMARY SCHOOL,PRIVATE,COMMUNITY,MIXED,DAY ONLY,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,2,1,COAST,MOMBASA,CHANGAMWE,MIRITINI,CHANGAMWE,-4,39.59
38.47,-3.43,3340,SHELEMBA PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,23,23,92,8,1,1,1,0,0,0,184,4,4,0,0,0,0,0,0,1,2,COAST,TAITA TAVETA,TAUSA,RONGE,VOI,-3.43,38.47
36.99,-0.26,3341,NYANGE PRIMARY SCHOOL,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,ORDINARY,27.1,30.5,15.3,8,8,8,2,0,0,0,244,5,4,0,0,0,0,0,0,1,0,CENTRAL,NYERI,KIENI EAST,THIGU,KIENI,-0.26,36.99
39.6,-4,3342,ST. CECILIA GREEN HILL ACADEMY - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,16.1,20.1,80.5,8,1,1,1,0,0,0,161,0,0,0,0,0,0,3,7,3,1,COAST,MOMBASA,CHANGAMWE,MIRITINI,CHANGAMWE,-4,39.6
38.48,-3.41,3343,MRABENYI PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,16.5,16.5,66,8,1,1,1,0,0,0,132,5,3,0,0,0,0,0,0,0,0,COAST,TAITA TAVETA,TAUSA,RONGE,VOI,-3.41,38.48
37.04,-0.24,3344,GATUAMBA PRI  SCH,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,38.9,23.3,14.6,15,10,14,4,0,0,0,350,1,8,0,0,0,0,0,0,0,0,CENTRAL,NYERI,KIENI EAST,NAROMORU,KIENI,-0.24,37.04
39.6,-4,3345,NEW MIKANJUNI HILL ACADEMY - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COAST,MOMBASA,CHANGAMWE,MIRITINI,CHANGAMWE,-4,39.6
39.6,-3.99,3346,KWA JOMVU PRI SCH,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,ORDINARY,63.1,63.1,74.9,19,7,9,2,0,0,0,1198,6,11,0,0,0,2,0,0,3,1,COAST,MOMBASA,CHANGAMWE,MIRITINI,CHANGAMWE,-3.99,39.6
37.04,-0.24,3347,SLOPES VIEW ACADEMY PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY & BOARDING,ORDINARY,8.2,9.1,13.7,9,2,4,2,0,0,0,82,0,0,0,0,0,0,7,3,1,2,CENTRAL,NYERI,KIENI EAST,NAROMORU,KIENI,-0.24,37.04
38.49,-3.39,3348,KIRUTAI PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,19,16.6,11.1,8,4,8,2,0,0,0,133,5,2,0,0,0,0,0,0,1,1,COAST,TAITA TAVETA,TAUSA,MBOLOLO,VOI,-3.39,38.49
39.61,-4,3349,JOMVU BRIGHTSTAR SCH PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,29.2,43.8,65.8,6,1,3,1,0,0,0,263,0,0,0,0,0,0,9,0,2,0,COAST,MOMBASA,CHANGAMWE,MIRITINI,CHANGAMWE,-4,39.61
39.61,-4,3350,HILLSIDE ACADEMY - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COAST,MOMBASA,CHANGAMWE,MIRITINI,CHANGAMWE,-4,39.61
39.58,-4,3351,MIRITINI WORLD BANK PRI SCH,PRIMARY SCHOOL,PUBLIC,LOCAL GOVERNMENT AUTHORITY,MIXED,DAY ONLY,INTEGRATED,42,58.9,23.2,15,14,24,4,0,0,0,883,4,17,0,0,0,0,0,0,1,1,COAST,MOMBASA,CHANGAMWE,MIRITINI,CHANGAMWE,-4,39.58
39.58,-4,3352,MIRITINI WORLD BANK PRI SCH SPECIAL UNIT,PRIMARY SCHOOL,PUBLIC,LOCAL GOVERNMENT AUTHORITY,MIXED,DAY ONLY,INTEGRATED,15,30,0,1,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,1,1,COAST,MOMBASA,CHANGAMWE,MIRITINI,CHANGAMWE,-4,39.58
39.58,-4,3353,IYALE JUNIOR ACADEMY MIRITINI - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COAST,MOMBASA,CHANGAMWE,MIRITINI,CHANGAMWE,-4,39.58
39.58,-4,3354,SUNSHINE JUNIOR ACADEMY,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,18.7,18.7,14,3,2,2,2,0,0,0,56,0,0,0,0,0,0,3,0,2,1,COAST,MOMBASA,CHANGAMWE,MIRITINI,CHANGAMWE,-4,39.58
39.59,-4,3355,MARBEN SCHOOL PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,19.8,20.8,36.3,21,6,6,2,0,0,0,436,0,0,0,0,0,0,12,10,14,5,COAST,MOMBASA,CHANGAMWE,MIRITINI,CHANGAMWE,-4,39.59
37.04,-0.23,3356,ST PETER'S GISTEEL GATUAMBA PRI,PRIMARY SCHOOL,PRIVATE, , , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CENTRAL,NYERI,KIENI EAST,NAROMORU,KIENI,-0.23,37.04
38.53,-3.37,3357,IKANGA PRIMARY,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,ORDINARY,28.8,28.8,28.8,8,4,4,2,0,0,0,230,4,4,0,0,0,0,0,0,1,2,COAST,TAITA TAVETA,TAUSA,MBOLOLO,VOI,-3.37,38.53
39.63,-4.03,3358,JOHNSONS JUNIOR PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,24.1,24.1,27.6,8,4,3,2,0,0,0,193,0,0,0,0,0,0,3,5,1,3,COAST,MOMBASA,CHANGAMWE,KIPEVU,CHANGAMWE,-4.03,39.63
37.02,-0.17,3359,NAROMORU TOWNSHIP PRY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,INTEGRATED,24.7,29.4,39.2,16,5,7,2,0,0,0,470,2,15,0,0,0,2,0,0,1,0,CENTRAL,NYERI,KIENI EAST,NAROMORU,KIENI,-0.17,37.02
38.49,-3.36,3360,MKWACHUNYI PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,35.3,35.3,20.6,7,4,8,2,0,0,0,247,3,4,0,0,0,0,0,0,2,1,COAST,TAITA TAVETA,TAUSA,MBOLOLO,VOI,-3.36,38.49
39.63,-4.03,3361,THE BLUE SEA JUNIOR PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,13,14.6,19.5,8,3,3,2,0,0,0,117,0,0,0,0,0,0,9,0,1,0,COAST,MOMBASA,CHANGAMWE,KIPEVU,CHANGAMWE,-4.03,39.63
39.63,-4.03,3362,CHAANI GATEWAY ACADEMY PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,19.4,21.9,35,8,2,3,1,0,0,0,175,0,0,0,0,0,0,3,6,1,1,COAST,MOMBASA,CHANGAMWE,KIPEVU,CHANGAMWE,-4.03,39.63
39.63,-4.03,3363,HIGH VISIONED ACADEMY PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,14.5,10.9,12.4,8,3,4,1,0,0,0,87,0,0,0,0,0,0,4,2,0,0,COAST,MOMBASA,CHANGAMWE,KIPEVU,CHANGAMWE,-4.03,39.63
39.63,-4.03,3364,KIPEVU PRI SCH,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,ORDINARY,41.5,43.4,65.1,21,5,9,2,0,0,0,912,6,16,0,0,0,0,0,0,2,2,COAST,MOMBASA,CHANGAMWE,KIPEVU,CHANGAMWE,-4.03,39.63
39.63,-4.03,3365,ST. GEORGE ACADEMY PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,7.5,5,7.5,6,2,2,1,0,0,0,30,0,0,0,0,0,0,2,2,0,0,COAST,MOMBASA,CHANGAMWE,KIPEVU,CHANGAMWE,-4.03,39.63
37.02,-0.17,3366,PCEA ST. PAUL'S ACADEMY,PRIMARY SCHOOL,PRIVATE,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,14.8,18.5,12.3,4,3,3,2,0,0,0,74,0,0,0,0,0,0,2,3,0,1,CENTRAL,NYERI,KIENI EAST,NAROMORU,KIENI,-0.17,37.02
36.94,-0.55,3367,ST. MARY'S PRI SCH,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,12.7,22.3,8.1,4,5,6,4,0,0,0,89,0,2,0,0,5,0,0,0,2,2,CENTRAL,NYERI,OTHAYA,IRIA-INI,OTHAYA,-0.55,36.94
39.62,-4.03,3368,VITECK ACADEMY PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,17.3,17.3,13.8,8,5,5,3,0,0,0,138,0,0,0,0,0,0,6,2,2,4,COAST,MOMBASA,CHANGAMWE,KIPEVU,CHANGAMWE,-4.03,39.62
37.02,-0.16,3369,GARDEN SQUARE PRY,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,8.4,8.4,10.5,10,4,4,2,0,0,0,84,0,0,0,0,0,0,4,6,1,1,CENTRAL,NYERI,KIENI EAST,NAROMORU,KIENI,-0.16,37.02
36.97,-1.03,3370,KARAKUTA PRI SCH,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,ORDINARY,46.8,28.8,20.8,13,9,9,2,20,184,190,374,6,2,0,0,0,0,0,0,0,0,CENTRAL,THIKA,RUIRU,JUJA,JUJA,-1.03,36.97
38.46,-3.36,3371,KIRINDINYI PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,31.9,31.9,23.2,8,5,6,2,0,0,0,255,1,7,0,0,0,0,0,0,1,1,COAST,TAITA TAVETA,TAUSA,MBOLOLO,VOI,-3.36,38.46
39.62,-4.03,3372,MSUFINI PRI SCH,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,25.3,16.8,40.4,12,3,2,2,0,0,0,202,0,0,0,0,0,0,5,3,2,1,COAST,MOMBASA,CHANGAMWE,KIPEVU,CHANGAMWE,-4.03,39.62
37.02,-0.16,3373,ACK ST PHILIP PRY,PRIMARY SCHOOL,PRIVATE,LOCAL GOVERNMENT AUTHORITY,MIXED,DAY & BOARDING,ORDINARY,6.6,7.4,7.4,8,4,4,2,0,0,0,59,0,0,0,0,0,0,2,7,3,2,CENTRAL,NYERI,KIENI EAST,KIAMATHAGE,KIENI,-0.16,37.02
37,-1.05,3374,KARAMAINI PRI SCH,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,ORDINARY,55.3,55.3,36.8,8,6,6,2,14,230,212,442,5,3,0,0,0,0,0,0,1,0,CENTRAL,THIKA,RUIRU,JUJA,JUJA,-1.05,37
39.62,-4.03,3375,VICTORY MOMBASA ACADEMY PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,24.3,24.3,18.3,6,4,4,1,0,0,0,146,0,0,0,0,0,0,3,3,2,2,COAST,MOMBASA,CHANGAMWE,KIPEVU,CHANGAMWE,-4.03,39.62
38.45,-3.38,3376,KIGHOMBO PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,45.1,40.1,120.3,9,2,1,1,0,0,0,361,4,4,0,0,0,0,0,0,1,1,COAST,TAITA TAVETA,TAUSA,RONGE,VOI,-3.38,38.45
37.04,-1.07,3377,KURAIHA PRI SCH,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,ORDINARY,51.1,56.8,51.1,18,8,12,3,23,505,517,1022,3,17,0,0,0,0,0,0,2,0,CENTRAL,THIKA,RUIRU,JUJA,JUJA,-1.07,37.04
38.44,-3.42,3378,MWAMBOTA PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,27.8,27.8,55.5,8,2,2,1,0,0,0,222,6,2,0,0,0,0,0,0,1,1,COAST,TAITA TAVETA,TAUSA,RONGE,VOI,-3.42,38.44
37,-0.1,3379,KIBOYA PRY SCH,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,ORDINARY,20.6,28.8,14.4,10,10,10,2,0,0,0,288,4,10,0,0,0,0,0,0,1,0,CENTRAL,NYERI,KIENI EAST,GAKAWA,KIENI,-0.1,37
39.62,-4.03,3380,UMOJA PRI SCH,PRIMARY SCHOOL,PUBLIC,LOCAL GOVERNMENT AUTHORITY,MIXED,DAY ONLY,ORDINARY,65.3,49,53.4,24,6,16,2,0,0,0,1175,3,15,0,0,0,0,0,0,2,3,COAST,MOMBASA,CHANGAMWE,KIPEVU,CHANGAMWE,-4.03,39.62
38.42,-3.39,3381,RAHAI PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,9.3,8.1,32.5,8,1,1,3,0,0,0,65,6,1,0,0,0,0,0,0,1,1,COAST,TAITA TAVETA,TAUSA,RONGE,VOI,-3.39,38.42
37,-0.13,3382,GATUANYAGA  PRY SCH,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,ORDINARY,15.3,23,11.5,8,6,10,2,0,0,0,184,2,10,0,0,0,0,0,0,2,0,CENTRAL,NYERI,KIENI EAST,GAKAWA,KIENI,-0.13,37
37.03,-1.09,3383,DAYSPRING ACADEMY,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,18.1,21.2,25.4,12,4,6,4,14,148,106,254,0,0,0,0,0,0,5,9,6,5,CENTRAL,THIKA,RUIRU,JUJA,JUJA,-1.09,37.03
39.62,-4.03,3384,THE PALMWOODS ACADEMY PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,16.7,18.8,21.4,8,4,3,2,0,0,0,150,0,0,0,0,0,0,4,5,1,3,COAST,MOMBASA,CHANGAMWE,KIPEVU,CHANGAMWE,-4.03,39.62
39.62,-4.03,3385,ST. PETERS PRI SCH,PRIMARY SCHOOL,PRIVATE,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COAST,MOMBASA,CHANGAMWE,KIPEVU,CHANGAMWE,-4.03,39.62
39.62,-4.03,3386,MIKADINI PRI SCH,PRIMARY SCHOOL,PUBLIC,COMMUNITY,MIXED,DAY ONLY,ORDINARY,51.2,68.2,34.1,9,9,9,3,0,0,0,614,2,10,0,0,0,0,0,0,2,1,COAST,MOMBASA,CHANGAMWE,KIPEVU,CHANGAMWE,-4.03,39.62
39.62,-4.03,3387,LYNAT ACADEMY PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,12,0,6,0,1,1,1,0,0,0,12,0,0,0,0,1,0,0,0,0,0,COAST,MOMBASA,CHANGAMWE,KIPEVU,CHANGAMWE,-4.03,39.62
38.41,-3.42,3388,MWAKINYUNGU PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,25.1,22.3,100.5,9,1,1,1,0,0,0,201,4,3,0,0,0,1,0,0,1,2,COAST,TAITA TAVETA,TAUSA,RONGE,VOI,-3.42,38.41
37.02,-1.09,3389,GACHORORO PRI SCH,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,ORDINARY,43.8,47.1,47.1,26,8,18,6,32,622,603,1225,7,21,0,0,0,0,0,0,2,0,CENTRAL,THIKA,RUIRU,JUJA,JUJA,-1.09,37.02
39.62,-4.04,3390,CHAANI PRI SCH,PRIMARY SCHOOL,PUBLIC,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,49.7,68.3,182.2,16,3,3,4,0,0,0,1093,2,19,0,0,1,0,0,0,3,1,COAST,MOMBASA,CHANGAMWE,KIPEVU,CHANGAMWE,-4.04,39.62
38.41,-3.38,3391,BAGHAU PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,16.6,16.6,22.2,8,3,3,2,0,0,0,133,6,2,0,0,0,0,0,0,1,0,COAST,TAITA TAVETA,MWAMBIRWA,RONGE JUU,VOI,-3.38,38.41
37.02,-1.09,3392,GACHORORO SPECIAL UNIT PRI SCH,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,SPECIAL SCHOOL,16.5,33,1.3,1,8,18,6,32,22,11,33,1,1,0,0,0,0,0,0,0,0,CENTRAL,THIKA,RUIRU,JUJA,JUJA,-1.09,37.02
38.42,-3.37,3393,RONG� PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,26.1,26.1,69.7,8,1,2,1,0,0,0,209,4,4,0,0,0,0,0,0,1,1,COAST,TAITA TAVETA,MWAMBIRWA,RONGE JUU,VOI,-3.37,38.42
37.02,-1.09,3394,NJEWAR ACADEMY PRI SCH,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,28,15.3,28,11,3,3,1,7,89,79,168,0,0,0,0,0,0,4,2,0,0,CENTRAL,THIKA,RUIRU,JUJA,JUJA,-1.09,37.02
